Same Source,Same Destination,Same Endpoint,Same Source OR Destination,Label
1.0,,1.0,1.0,0
1.0,0.96875,0.9180327868852459,0.96875,0
0.953125,1.0,0.9765625,0.953125,0
1.0,,0.8928571428571429,1.0,0
,1.0,1.0,1.0,0
0.9130434782608695,1.0,0.9583333333333334,0.9166666666666666,0
1.0,0.9555555555555556,0.8932038834951457,0.9565217391304348,0
0.9672131147540983,,0.984375,0.9672131147540983,0
0.9285714285714286,0.875,0.9655172413793104,0.9090909090909091,0
1.0,,1.0,1.0,0
,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9765625,1.0,0
0.9,1.0,0.9710144927536232,0.9473684210526315,0
1.0,0.9302325581395349,0.9142857142857143,0.9318181818181818,0
0.9047619047619048,1.0,0.9722222222222222,0.9393939393939394,0
,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
,1.0,1.0,1.0,0
0.8095238095238095,1.0,0.9024390243902439,0.8181818181818182,0
0.9615384615384616,1.0,0.9130434782608695,0.9615384615384616,0
,1.0,1.0,1.0,0
1.0,1.0,0.92,1.0,0
1.0,0.9285714285714286,0.9545454545454546,0.9333333333333333,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9921875,1.0,0
1.0,,1.0,1.0,0
,1.0,0.9516129032258065,1.0,0
1.0,1.0,1.0,1.0,0
1.0,0.9090909090909091,0.96,0.9411764705882353,0
0.8214285714285714,,0.927536231884058,0.8214285714285714,0
1.0,1.0,1.0,1.0,0
0.967741935483871,,0.984375,0.967741935483871,0
1.0,1.0,1.0,1.0,0
1.0,,1.0,1.0,0
0.9411764705882353,1.0,0.9743589743589743,0.9545454545454546,0
1.0,,1.0,1.0,0
1.0,1.0,0.9629629629629629,1.0,0
0.9365079365079365,,0.9537037037037037,0.9365079365079365,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9807692307692307,1.0,0
,1.0,0.9921875,1.0,0
1.0,1.0,0.9921875,1.0,0
1.0,1.0,1.0,1.0,0
0.9615384615384616,,0.9791666666666666,0.9615384615384616,0
0.9850746268656716,1.0,0.987012987012987,0.9850746268656716,0
0.9818181818181818,,0.9910714285714286,0.9818181818181818,0
1.0,1.0,0.9540229885057471,1.0,0
1.0,1.0,0.9545454545454546,1.0,0
,1.0,1.0,1.0,0
,1.0,0.8571428571428571,1.0,0
0.0,0.16666666666666666,0.043478260869565216,0.07692307692307693,1
1.0,1.0,1.0,1.0,0
1.0,1.0,0.990990990990991,1.0,0
1.0,1.0,0.9565217391304348,1.0,0
1.0,1.0,0.9921875,1.0,0
1.0,1.0,0.984375,1.0,0
,1.0,1.0,1.0,0
0.875,,0.9285714285714286,0.875,0
1.0,,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,0.9634146341463414,0.9765625,0.9655172413793104,0
1.0,1.0,0.9921875,1.0,0
1.0,1.0,0.9591836734693877,1.0,0
1.0,1.0,1.0,1.0,0
1.0,0.9795918367346939,0.9823008849557522,0.9795918367346939,0
1.0,1.0,1.0,1.0,0
1.0,,1.0,1.0,0
1.0,,1.0,1.0,0
0.9411764705882353,0.9921875,0.9921875,0.984375,0
1.0,1.0,0.9310344827586207,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
0.7755102040816326,,0.8589743589743589,0.7755102040816326,0
0.9629629629629629,1.0,0.9818181818181818,0.9705882352941176,0
1.0,1.0,1.0,1.0,0
,0.9433962264150944,0.9375,0.9433962264150944,0
1.0,1.0,0.9117647058823529,1.0,0
0.9743589743589743,1.0,0.9852941176470589,0.975609756097561,0
1.0,0.7692307692307693,0.9047619047619048,0.7931034482758621,0
0.9811320754716981,1.0,0.9910714285714286,0.9811320754716981,0
1.0,1.0,1.0,1.0,0
,0.6818181818181818,0.775,0.6818181818181818,0
1.0,0.9166666666666666,0.9047619047619048,0.9230769230769231,0
0.9090909090909091,1.0,0.953125,0.9117647058823529,0
,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.990909090909091,1.0,0
1.0,1.0,1.0,1.0,0
1.0,0.9473684210526315,0.96875,0.95,0
1.0,0.9615384615384616,0.9672131147540983,0.96875,0
,1.0,1.0,1.0,0
1.0,1.0,0.9615384615384616,1.0,0
0.9666666666666667,0.963855421686747,0.96875,0.9629629629629629,0
1.0,,1.0,1.0,0
0.9453125,1.0,0.9765625,0.9453125,0
0.9453125,1.0,0.9765625,0.9453125,0
,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,,1.0,1.0,0
0.9453125,1.0,0.9765625,0.9453125,0
1.0,1.0,1.0,1.0,0
0.9692307692307692,0.96875,0.984375,0.96875,0
,0.9921875,0.9921875,0.9921875,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
,1.0,0.9855072463768116,1.0,0
0.9130434782608695,1.0,0.9512195121951219,0.92,0
0.8666666666666667,,0.9259259259259259,0.8666666666666667,0
0.78,0.9230769230769231,0.8811881188118812,0.8095238095238095,0
0.9,1.0,0.9642857142857143,0.9333333333333333,0
1.0,1.0,0.9722222222222222,1.0,0
0.9230769230769231,1.0,0.9767441860465116,0.9545454545454546,0
1.0,1.0,0.96875,1.0,0
0.9090909090909091,1.0,0.9705882352941176,0.9523809523809523,0
1.0,1.0,1.0,1.0,0
0.9736842105263158,,0.9861111111111112,0.9736842105263158,0
1.0,1.0,0.9606299212598425,1.0,0
0.9259259259259259,1.0,0.9736842105263158,0.9512195121951219,0
0.8571428571428571,0.9824561403508771,0.9803921568627451,0.9682539682539683,0
1.0,,1.0,1.0,0
1.0,,1.0,1.0,0
0.9743589743589743,,0.9863013698630136,0.9743589743589743,0
0.9230769230769231,0.9827586206896551,0.9827586206896551,0.971830985915493,0
1.0,,1.0,1.0,0
0.9375,1.0,0.9603174603174603,0.9452054794520548,0
,1.0,1.0,1.0,0
0.7843137254901961,1.0,0.8641975308641975,0.7843137254901961,0
1.0,0.96875,0.9921875,0.96875,0
,1.0,0.8571428571428571,1.0,0
,1.0,0.9777777777777777,1.0,0
0.16071428571428573,0.0,0.10091743119266056,0.15517241379310345,1
1.0,,1.0,1.0,0
0.975,1.0,0.9866666666666667,0.975609756097561,0
1.0,0.8846153846153846,0.9387755102040817,0.9032258064516129,0
0.9090909090909091,1.0,0.95,0.9130434782608695,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.975609756097561,1.0,0
1.0,1.0,0.9807692307692307,1.0,0
0.9642857142857143,1.0,0.9814814814814815,0.967741935483871,0
,1.0,1.0,1.0,0
,1.0,0.9636363636363636,1.0,0
0.75,1.0,0.9921875,0.9782608695652174,0
1.0,1.0,0.9921875,1.0,0
1.0,1.0,0.9897959183673469,1.0,0
1.0,1.0,0.9655172413793104,1.0,0
1.0,,1.0,1.0,0
1.0,,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,0.9692307692307692,0.921875,0.9710144927536232,0
0.967741935483871,0.875,0.98,0.967741935483871,0
0.9655172413793104,1.0,0.9791666666666666,0.9666666666666667,0
0.9666666666666667,1.0,0.9795918367346939,0.967741935483871,0
1.0,,1.0,1.0,0
0.987012987012987,,0.9921875,0.987012987012987,0
0.896551724137931,0.9230769230769231,0.9152542372881356,0.9014084507042254,0
1.0,1.0,1.0,1.0,0
0.9534883720930233,1.0,0.96,0.9661016949152542,0
,1.0,0.9555555555555556,1.0,0
1.0,1.0,0.972972972972973,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9921875,1.0,0
1.0,,1.0,1.0,0
,1.0,1.0,1.0,0
0.9090909090909091,0.0,0.9615384615384616,0.9090909090909091,0
1.0,1.0,1.0,1.0,0
0.967741935483871,0.9921875,0.984375,0.984375,0
1.0,0.9523809523809523,0.9797979797979798,0.967741935483871,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9636363636363636,1.0,0
1.0,1.0,0.96,1.0,0
0.95,1.0,0.96875,0.9512195121951219,0
0.9393939393939394,1.0,0.9642857142857143,0.9411764705882353,0
0.9814814814814815,,0.9911504424778761,0.9814814814814815,0
1.0,,1.0,1.0,0
0.0,0.0,0.022222222222222223,0.0,1
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9620253164556962,1.0,0
1.0,1.0,0.9831932773109243,1.0,0
1.0,0.6666666666666666,0.9629629629629629,0.9166666666666666,0
1.0,1.0,1.0,1.0,0
0.05555555555555555,1.0,0.029411764705882353,0.05555555555555555,1
1.0,1.0,0.9765625,1.0,0
1.0,0.9565217391304348,0.975,0.9565217391304348,0
0.9428571428571428,1.0,0.9765625,0.9545454545454546,0
1.0,1.0,1.0,1.0,0
0.9411764705882353,,0.9636363636363636,0.9411764705882353,0
1.0,1.0,1.0,1.0,0
,1.0,1.0,1.0,0
0.9821428571428571,1.0,0.9919354838709677,0.9838709677419355,0
1.0,1.0,1.0,1.0,0
0.8809523809523809,1.0,0.9375,0.8863636363636364,0
0.9310344827586207,1.0,0.9555555555555556,0.9322033898305084,0
1.0,0.9333333333333333,1.0,0.989247311827957,0
,1.0,0.9803921568627451,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9787234042553191,1.0,0
1.0,1.0,1.0,1.0,0
0.975609756097561,,0.9866666666666667,0.975609756097561,0
,1.0,1.0,1.0,0
,1.0,0.9921875,1.0,0
,1.0,0.9393939393939394,1.0,0
1.0,1.0,1.0,1.0,0
1.0,,1.0,1.0,0
0.8983050847457628,0.6666666666666666,0.9074074074074074,0.8870967741935484,0
1.0,,1.0,1.0,0
1.0,0.9230769230769231,0.9259259259259259,0.9411764705882353,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
0.9852941176470589,1.0,0.9871794871794872,0.9852941176470589,0
1.0,1.0,1.0,1.0,0
0.9453125,,0.9765625,0.9453125,0
1.0,0.8888888888888888,0.9921875,1.0,0
0.98,1.0,0.9879518072289156,0.9807692307692307,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
0.9384615384615385,1.0,0.9568965517241379,0.9420289855072463,0
1.0,1.0,1.0,1.0,0
1.0,0.9830508474576272,0.9914529914529915,0.9861111111111112,0
0.9453125,0.9534883720930233,0.984375,0.9609375,0
0.926829268292683,1.0,0.9545454545454546,0.9302325581395349,0
0.9285714285714286,1.0,0.9552238805970149,0.9318181818181818,0
,1.0,1.0,1.0,0
,1.0,1.0,1.0,0
0.8125,1.0,0.9256198347107438,0.8333333333333334,0
0.9375,0.9333333333333333,0.953125,0.9361702127659575,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9523809523809523,1.0,0
,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
0.9393939393939394,1.0,0.9572649572649573,0.9428571428571428,0
1.0,0.9642857142857143,0.9765625,0.9659090909090909,0
1.0,0.9921875,0.9921875,0.9921875,0
1.0,0.9921875,0.9921875,0.9921875,0
1.0,,1.0,1.0,0
0.9803921568627451,0.9921875,0.9921875,0.984375,0
,1.0,0.972972972972973,1.0,0
1.0,1.0,0.9885057471264368,1.0,0
1.0,,1.0,1.0,0
1.0,1.0,0.9666666666666667,1.0,0
,0.9482758620689655,0.9765625,0.9482758620689655,0
1.0,1.0,0.9669421487603306,1.0,0
0.08695652173913043,0.5,0.0425531914893617,0.08695652173913043,1
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
,1.0,0.9642857142857143,1.0,0
,0.9444444444444444,0.9375,0.9444444444444444,0
,1.0,0.9444444444444444,1.0,0
,1.0,0.9473684210526315,1.0,0
1.0,1.0,1.0,1.0,0
1.0,0.9629629629629629,0.9777777777777777,0.9655172413793104,0
1.0,0.9375,0.9777777777777777,0.9615384615384616,0
1.0,1.0,0.9523809523809523,1.0,0
1.0,0.92,0.9473684210526315,0.9583333333333334,0
1.0,1.0,0.967479674796748,1.0,0
,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
0.9285714285714286,1.0,0.9782608695652174,0.9523809523809523,0
0.9682539682539683,,0.984375,0.9682539682539683,0
1.0,1.0,1.0,1.0,0
1.0,,1.0,1.0,0
1.0,1.0,0.9921875,1.0,0
0.8888888888888888,,0.7804878048780488,0.8888888888888888,0
0.9761904761904762,1.0,0.9864864864864865,0.9767441860465116,0
0.9714285714285714,1.0,0.9857142857142858,0.972972972972973,0
0.7666666666666667,,0.8771929824561403,0.7666666666666667,0
1.0,1.0,0.9855072463768116,1.0,0
0.0546875,,0.0234375,0.0546875,1
,1.0,0.9921875,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9765625,1.0,0
0.9285714285714286,1.0,0.9583333333333334,0.9333333333333333,0
1.0,,1.0,1.0,0
1.0,1.0,1.0,1.0,0
0.9625,,0.984375,0.9625,0
0.984375,1.0,0.9836065573770492,0.9855072463768116,0
0.96875,0.9647058823529412,0.9765625,0.963963963963964,0
0.96875,0.5,0.9765625,0.9545454545454546,0
1.0,1.0,0.9765625,1.0,0
1.0,1.0,0.984375,1.0,0
1.0,,1.0,1.0,0
0.96875,,0.9803921568627451,0.96875,0
,0.9696969696969697,0.961038961038961,0.9696969696969697,0
0.8888888888888888,1.0,0.9473684210526315,0.9,0
,0.896551724137931,0.9259259259259259,0.896551724137931,0
0.9166666666666666,1.0,0.96875,0.9285714285714286,0
0.9428571428571428,1.0,0.967741935483871,0.9473684210526315,0
1.0,0.9833333333333333,0.990990990990991,0.9846153846153847,0
0.9565217391304348,1.0,0.92,0.9583333333333334,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9921875,1.0,0
1.0,1.0,1.0,1.0,0
0.9444444444444444,,0.9736842105263158,0.9444444444444444,0
0.8620689655172413,0.9,0.921875,0.8656716417910447,0
0.8947368421052632,,0.95,0.8947368421052632,0
0.9855072463768116,1.0,0.9873417721518988,0.9855072463768116,0
1.0,0.9473684210526315,0.9861111111111112,0.9629629629629629,0
1.0,1.0,1.0,1.0,0
1.0,,1.0,1.0,0
0.975609756097561,,0.96875,0.975609756097561,0
1.0,1.0,1.0,1.0,0
,1.0,0.9574468085106383,1.0,0
1.0,,1.0,1.0,0
1.0,,1.0,1.0,0
0.9411764705882353,1.0,0.9629629629629629,0.9444444444444444,0
0.9411764705882353,0.8461538461538461,0.968503937007874,0.9428571428571428,0
0.9420289855072463,1.0,0.9682539682539683,0.9428571428571428,0
1.0,1.0,0.9690721649484536,1.0,0
,0.8837209302325582,0.9142857142857143,0.8837209302325582,0
1.0,1.0,1.0,1.0,0
,0.8863636363636364,0.9154929577464789,0.8863636363636364,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
0.7884615384615384,,0.8641975308641975,0.7884615384615384,0
0.8163265306122449,,0.9150943396226415,0.8163265306122449,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9649122807017544,1.0,0
1.0,1.0,0.9375,1.0,0
0.6666666666666666,1.0,0.8,0.75,0
1.0,1.0,0.9545454545454546,1.0,0
,1.0,1.0,1.0,0
1.0,1.0,0.9821428571428571,1.0,0
1.0,1.0,1.0,1.0,0
0.953125,1.0,0.9765625,0.953125,0
,1.0,1.0,1.0,0
,1.0,0.9666666666666667,1.0,0
,1.0,1.0,1.0,0
0.9696969696969697,,0.9811320754716981,0.9696969696969697,0
1.0,1.0,0.9910714285714286,1.0,0
,1.0,1.0,1.0,0
0.875,1.0,0.9545454545454546,0.9,0
,1.0,0.9912280701754386,1.0,0
1.0,1.0,0.96875,1.0,0
1.0,,1.0,1.0,0
1.0,0.9651162790697675,0.9765625,0.9705882352941176,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,0.9230769230769231,0.9795918367346939,0.9615384615384616,0
0.9402985074626866,1.0,0.9576271186440678,0.9436619718309859,0
0.9871794871794872,1.0,0.9921875,0.9894736842105263,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9921875,1.0,0
0.9375,1.0,0.972972972972973,0.95,0
1.0,1.0,0.9615384615384616,1.0,0
1.0,0.96875,0.9921875,0.96875,0
0.9444444444444444,,0.9629629629629629,0.9444444444444444,0
1.0,0.9921875,0.9921875,0.9921875,0
,1.0,0.9649122807017544,1.0,0
1.0,1.0,1.0,1.0,0
1.0,,1.0,1.0,0
0.9696969696969697,0.8888888888888888,0.9807692307692307,0.9696969696969697,0
0.8947368421052632,,0.9459459459459459,0.8947368421052632,0
1.0,,1.0,1.0,0
1.0,1.0,0.984375,1.0,0
,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
,1.0,1.0,1.0,0
0.8181818181818182,,0.9024390243902439,0.8181818181818182,0
0.8823529411764706,,0.9375,0.8823529411764706,0
0.8275862068965517,0.8,0.9210526315789473,0.8235294117647058,0
0.9206349206349206,0.9444444444444444,0.953125,0.9259259259259259,0
1.0,0.9,0.9423076923076923,0.926829268292683,0
1.0,,1.0,1.0,0
,0.98,0.9826086956521739,0.98,0
0.9629629629629629,,0.984375,0.9629629629629629,0
1.0,1.0,1.0,1.0,0
0.9,,0.95,0.9,0
0.8260869565217391,0.6666666666666666,0.9047619047619048,0.8260869565217391,0
1.0,1.0,1.0,1.0,0
1.0,0.9230769230769231,0.9571428571428572,0.9444444444444444,0
0.9830508474576272,1.0,0.9921875,0.9857142857142858,0
0.7924528301886793,1.0,0.8658536585365854,0.7924528301886793,0
1.0,1.0,1.0,1.0,0
0.953125,1.0,0.9765625,0.953125,0
0.82,1.0,0.9375,0.8732394366197183,0
0.8947368421052632,1.0,0.7954545454545454,0.9,0
0.9375,,0.96875,0.9375,0
1.0,1.0,0.9534883720930233,1.0,0
1.0,,1.0,1.0,0
0.9230769230769231,1.0,0.95,0.9375,0
0.9833333333333333,1.0,0.9921875,0.9876543209876543,0
,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9765625,1.0,0
0.9473684210526315,,0.9655172413793104,0.9473684210526315,0
0.9117647058823529,1.0,0.9558823529411765,0.9210526315789473,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
0.30434782608695654,0.5,0.35,0.30434782608695654,1
1.0,0.9259259259259259,0.95,0.9310344827586207,0
1.0,1.0,1.0,1.0,0
0.9166666666666666,1.0,0.9693877551020408,0.9464285714285714,0
0.9230769230769231,0.5,0.9642857142857143,0.9230769230769231,0
0.9666666666666667,1.0,0.9508196721311475,0.967741935483871,0
0.9873417721518988,,0.9921875,0.9873417721518988,0
1.0,1.0,0.9765625,1.0,0
1.0,1.0,0.9433962264150944,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9609375,1.0,0
0.967741935483871,1.0,0.9921875,0.9921875,0
,1.0,1.0,1.0,0
1.0,,1.0,1.0,0
1.0,1.0,0.9903846153846154,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
,1.0,0.9555555555555556,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
0.9,1.0,0.9142857142857143,0.9016393442622951,0
1.0,1.0,1.0,1.0,0
0.9767441860465116,,0.9864864864864865,0.9767441860465116,0
0.975,0.9921875,0.984375,0.984375,0
1.0,1.0,0.9921875,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9655172413793104,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
0.9857142857142858,1.0,0.9882352941176471,0.9863013698630136,0
1.0,1.0,0.9921875,1.0,0
,1.0,1.0,1.0,0
1.0,1.0,0.96875,1.0,0
0.9827586206896551,1.0,0.9921875,0.9836065573770492,0
,1.0,0.9767441860465116,1.0,0
1.0,1.0,0.96875,1.0,0
,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
0.9375,1.0,0.96875,0.9375,0
1.0,1.0,0.9545454545454546,1.0,0
0.9375,1.0,0.96875,0.9453125,0
1.0,1.0,0.9921875,1.0,0
1.0,,0.9473684210526315,1.0,0
0.9545454545454546,1.0,0.9459459459459459,0.96,0
1.0,1.0,0.9714285714285714,1.0,0
,1.0,0.9913793103448276,1.0,0
,,1.0,,0
,,1.0,,0
,1.0,1.0,1.0,0
1.0,1.0,0.96875,1.0,0
1.0,1.0,0.96875,1.0,0
1.0,1.0,0.9473684210526315,1.0,0
1.0,1.0,1.0,1.0,0
1.0,0.8823529411764706,0.9607843137254902,0.9,0
0.9436619718309859,1.0,0.96875,0.9473684210526315,0
0.9444444444444444,1.0,0.96875,0.9487179487179487,0
1.0,0.9166666666666666,0.9814814814814815,0.967741935483871,0
0.9333333333333333,,0.9473684210526315,0.9333333333333333,0
1.0,1.0,1.0,1.0,0
,1.0,1.0,1.0,0
,1.0,1.0,1.0,0
1.0,1.0,0.959349593495935,1.0,0
1.0,1.0,1.0,1.0,0
0.03125,0.1111111111111111,0.04950495049504951,0.06,1
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
0.9245283018867925,0.9166666666666666,0.9672131147540983,0.9375,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.96875,1.0,0
0.0,0.125,0.021739130434782608,0.043478260869565216,1
,1.0,0.9852941176470589,1.0,0
,1.0,1.0,1.0,0
0.9322033898305084,,0.9555555555555556,0.9322033898305084,0
0.9285714285714286,1.0,0.9921875,0.9915966386554622,0
0.9875,1.0,0.9921875,0.9878048780487805,0
1.0,1.0,1.0,1.0,0
,1.0,1.0,1.0,0
0.9393939393939394,0.9655172413793104,0.9609375,0.957983193277311,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.991304347826087,1.0,0
0.88,1.0,0.9615384615384616,0.9347826086956522,0
1.0,1.0,1.0,1.0,0
0.0,0.0,0.03333333333333333,0.0,1
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9921875,1.0,0
1.0,1.0,0.9595959595959596,1.0,0
0.9705882352941176,1.0,0.9818181818181818,0.9714285714285714,0
1.0,1.0,1.0,1.0,0
,1.0,0.9878048780487805,1.0,0
1.0,1.0,1.0,1.0,0
0.875,1.0,0.9428571428571428,0.9,0
,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9565217391304348,1.0,0
,1.0,0.9565217391304348,1.0,0
1.0,1.0,0.872093023255814,1.0,0
1.0,0.8,0.9333333333333333,0.8947368421052632,0
0.9285714285714286,1.0,0.975,0.9523809523809523,0
1.0,1.0,0.8888888888888888,1.0,0
,1.0,1.0,1.0,0
0.953125,0.9148936170212766,0.9765625,0.953125,0
0.921875,1.0,0.9565217391304348,0.927536231884058,0
1.0,1.0,0.9710144927536232,1.0,0
0.953125,0.92,0.9765625,0.9453125,0
1.0,0.96875,0.9921875,0.96875,0
0.9545454545454546,1.0,0.9651162790697675,0.9555555555555556,0
0.9555555555555556,,0.9420289855072463,0.9555555555555556,0
1.0,,0.990990990990991,1.0,0
1.0,1.0,0.9914529914529915,1.0,0
0.9710144927536232,,0.979381443298969,0.9710144927536232,0
1.0,1.0,0.9765625,1.0,0
,1.0,1.0,1.0,0
0.9411764705882353,0.9659090909090909,0.9609375,0.9583333333333334,0
1.0,0.9285714285714286,0.9411764705882353,0.9459459459459459,0
0.9696969696969697,1.0,0.9876543209876543,0.972972972972973,0
1.0,1.0,1.0,1.0,0
,0.9318181818181818,0.9142857142857143,0.9318181818181818,0
1.0,1.0,1.0,1.0,0
0.975609756097561,0.6666666666666666,0.975609756097561,0.9545454545454546,0
,1.0,1.0,1.0,0
,1.0,0.953125,1.0,0
,,1.0,,0
1.0,1.0,0.9879518072289156,1.0,0
,1.0,0.9910714285714286,1.0,0
1.0,,1.0,1.0,0
1.0,,1.0,1.0,0
0.9772727272727273,1.0,0.9868421052631579,0.9777777777777777,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
0.9285714285714286,1.0,0.9722222222222222,0.9629629629629629,0
0.9555555555555556,0.75,0.956989247311828,0.9387755102040817,0
1.0,1.0,1.0,1.0,0
,1.0,0.967741935483871,1.0,0
1.0,,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,,1.0,1.0,0
1.0,1.0,1.0,1.0,0
,1.0,0.9649122807017544,1.0,0
1.0,1.0,1.0,1.0,0
0.8235294117647058,1.0,0.9166666666666666,0.8235294117647058,0
1.0,0.9487179487179487,0.96875,0.9487179487179487,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9859154929577465,1.0,0
1.0,,1.0,1.0,0
1.0,1.0,1.0,1.0,0
,1.0,1.0,1.0,0
1.0,1.0,0.9666666666666667,1.0,0
1.0,,1.0,1.0,0
1.0,1.0,0.9375,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9545454545454546,1.0,0
0.9433962264150944,1.0,0.9565217391304348,0.9508196721311475,0
1.0,,1.0,1.0,0
,1.0,0.9615384615384616,1.0,0
,1.0,1.0,1.0,0
0.9705882352941176,0.9,0.9814814814814815,0.9705882352941176,0
,1.0,1.0,1.0,0
0.9333333333333333,0.9285714285714286,0.9578947368421052,0.9354838709677419,0
0.8484848484848485,0.875,0.9032258064516129,0.85,0
0.9230769230769231,1.0,0.9541284403669725,0.9295774647887324,0
1.0,1.0,0.9743589743589743,1.0,0
1.0,1.0,0.96875,1.0,0
,1.0,1.0,1.0,0
0.9761904761904762,1.0,0.9879518072289156,0.9807692307692307,0
0.9859154929577465,1.0,0.9876543209876543,0.9859154929577465,0
1.0,1.0,1.0,1.0,0
0.0,,0.0,0.0,1
1.0,,1.0,1.0,0
,1.0,1.0,1.0,0
1.0,,1.0,1.0,0
,1.0,1.0,1.0,0
1.0,1.0,0.9814814814814815,1.0,0
1.0,1.0,0.9921875,1.0,0
,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9642857142857143,1.0,0
,1.0,0.9666666666666667,1.0,0
0.9242424242424242,0.9473684210526315,0.953125,0.9285714285714286,0
0.05714285714285714,0.0,0.04597701149425287,0.043478260869565216,1
0.9344262295081968,0.9333333333333333,0.9583333333333334,0.9365079365079365,0
1.0,,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9411764705882353,1.0,0
1.0,,1.0,1.0,0
,1.0,0.9019607843137255,1.0,0
,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,0.9921875,1.0,0
,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,,1.0,1.0,0
0.9428571428571428,0.9166666666666666,0.9609375,0.9390243902439024,0
,1.0,0.9375,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
,1.0,0.975,1.0,0
1.0,,1.0,1.0,0
,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,0.9777777777777777,0.956140350877193,0.9782608695652174,0
,1.0,1.0,1.0,0
0.9,1.0,0.9803921568627451,0.9666666666666667,0
1.0,0.8846153846153846,0.9615384615384616,0.9444444444444444,0
,1.0,1.0,1.0,0
,0.5882352941176471,0.6341463414634146,0.5882352941176471,0
1.0,1.0,0.9655172413793104,1.0,0
1.0,0.8571428571428571,0.9921875,0.9883720930232558,0
1.0,1.0,1.0,1.0,0
0.9454545454545454,0.9921875,0.9921875,0.984375,0
1.0,,0.9411764705882353,1.0,0
,1.0,1.0,1.0,0
1.0,,1.0,1.0,0
1.0,1.0,0.9915254237288136,1.0,0
,1.0,1.0,1.0,0
1.0,0.7777777777777778,0.922077922077922,0.8181818181818182,0
